captions,categoryId,channelId,channelTitle,commentCount,dislikeCount,favoriteCount,likeCount,tags,title,videoId,viewCount
,17,UCRTTfJYvRtJpfARn1x5R9kg,CCS,156,25,0,626,"['behind the design', 'ccs', 'puma', 'joey brezinski', 'mannies', 'manuals', 'stoner plaza', 'skateboarding', 'suede classic']",Behind The Design | Joey Brezinski For PUMA,J5xnOz8FAfA,102101
hey what's up this is joy Pierzynski andtoday we're going to go behind thedesign on CCS TV alright today here Ihave the Puma Suede's these ones are theblack and white suede with a cup solecups will last a lot longer than bulkwhat I like about this shoe is they'rereally durable good suede they come withskinny and fat laces so you get tochoose whether you want to rock the fatlaces or too skinny license just putthem on they're good to goI love the toe cap of the shoe justlooks good when you look down justlooking at your board and checking yourshoes out the longevity of the shoe Imean you'll be skating this Cup so foryou know I know these these ones I'mrocking right now and you know that'slike a solid six months with skatinghandrails and big doubt every dayanother great feature is the self esteemfeatureit definitely boosts it goes through theroof and you'll be able to talk to anychick with thesepick them up at CCS calm you knowhopefully don't wear size like eighteenor something because they probably haveyour size but you do pick up a pairshoot them over to me on Instagram orTwitter I'll retweet it you know we'lltalk did you see what you got to sayabout this thingfor sureOh,2,UC-uGdDHxmwi_eH5t_ph9uuw,Ford Europe,92,132,0,1054,"['Ford', 'Puma', 'crossover', 'SUV', 'human-centric', 'design']",The new Ford Puma has arrived,_YcJDUN3b8U,213662
hey what's up this is joy Pierzynski andtoday we're going to go behind thedesign on CCS TV alright today here Ihave the Puma Suede's these ones are theblack and white suede with a cup solecups will last a lot longer than bulkwhat I like about this shoe is they'rereally durable good suede they come withskinny and fat laces so you get tochoose whether you want to rock the fatlaces or too skinny license just putthem on they're good to goI love the toe cap of the shoe justlooks good when you look down justlooking at your board and checking yourshoes out the longevity of the shoe Imean you'll be skating this Cup so foryou know I know these these ones I'mrocking right now and you know that'slike a solid six months with skatinghandrails and big doubt every dayanother great feature is the self esteemfeatureit definitely boosts it goes through theroof and you'll be able to talk to anychick with thesepick them up at CCS calm you knowhopefully don't wear size like eighteenor something because they probably haveyour size but you do pick up a pairshoot them over to me on Instagram orTwitter I'll retweet it you know we'lltalk did you see what you got to sayabout this thingfor sureOh,26,UCvpJP2tU9SIicuYjxAOXohg,Kickin' Up a Notch,19,0,0,43,"['Bloodbath', 'Blood Bath', 'Puma', 'Sneaker Freaker', 'Packer', 'Packer Shoes', 'On Feet', 'Review', 'Unboxing', 'Highsnobriety', 'Ronnie Fieg', 'Kith', 'BOG', 'B.O.G.']",&quot;Bloodbath&quot; Sneaker Freaker x Packer Shoes x Puma Blaze of Glory Review &amp; On Feet,kmR3sLiDUi8,2410
hey what's up this is joy Pierzynski andtoday we're going to go behind thedesign on CCS TV alright today here Ihave the Puma Suede's these ones are theblack and white suede with a cup solecups will last a lot longer than bulkwhat I like about this shoe is they'rereally durable good suede they come withskinny and fat laces so you get tochoose whether you want to rock the fatlaces or too skinny license just putthem on they're good to goI love the toe cap of the shoe justlooks good when you look down justlooking at your board and checking yourshoes out the longevity of the shoe Imean you'll be skating this Cup so foryou know I know these these ones I'mrocking right now and you know that'slike a solid six months with skatinghandrails and big doubt every dayanother great feature is the self esteemfeatureit definitely boosts it goes through theroof and you'll be able to talk to anychick with thesepick them up at CCS calm you knowhopefully don't wear size like eighteenor something because they probably haveyour size but you do pick up a pairshoot them over to me on Instagram orTwitter I'll retweet it you know we'lltalk did you see what you got to sayabout this thingfor sureOh,10,UCVm1pNgh9OJsA6kwk-JyDSA,Odalys Pomales,69,256,0,860,No Tags,EL PUMA DE SINALOA Y SU HIJA YARA!!!,qX4bqhFV7f8,349690
,17,UCZq427EjGqUbV6pZIjEKkgg,PUMA,39,62,0,682,"['PUMA', 'PUMA Football', 'Football', 'Soccer', 'La Liga', 'Luis Suárez', 'Samuel Umtiti', 'Marc Bartra', 'Santi Cazorla', 'Jan Oblak', 'LaLiga football', 'spanish football league', 'liga de futbol', 'LaLiga jersey', 'LaLiga kit', 'puma laliga', 'laliga', 'spanish football', 'futbol', 'LaLiga futbol', 'futbol jersey', 'puma futbol', 'puma soccer', 'sports']",PUMA Football | The heart of LaLiga,k-G_N-TCilw,88464
,10,UCsoqZbvFyBJGVY9GBlpr7rg,Sueños De Amor Oficial,107,124,0,1712,"['montero puma', 'AMÉRICA LUZ - MI DULCE AMOR 2020 (Vídeo Oficial)', 'montero puma sueños de amor', 'los hermanos meza', 'hermanos medina', 'HERMANOS MEZA', 'hermanos meza', 'MONTERO PUMA', 'SUEÑOS DE AMOR', 'sueños de amor', 'AMERICA LUZ - LAGRIMAS 2020 oficial', 'AMERICA LUZ - TE HE MENTIDO VIDEO OFICIAL 2018✔', 'america luz', 'dj blade popayan', 'Dj']",Montero Puma Ft. America Luz - Vete (Video Oficial),6eFDn51I_ew,395613
[Music]Bonifacio belong[Music][Applause][Music],10,UCHWHT_N7FUGoS816h-a4q0w,iARM07,9,2,0,83,"['Puma', 'Scorz', 'Army', 'of', 'Darkness', 'Original', 'Mix', 'Radio', 'Edit', 'Bootleg', 'Dubstep', 'House', 'Techno', 'Progressive', 'Trance', 'Club']",Puma Scorz - Army of Darkness (Original Mix),GWbikNu5M04,11524
[Music]Bonifacio belong[Music][Applause][Music],10,UCYZuu37N_EA8xoYxaidNhRA,juanv1311,687,743,0,7940,"['gabriel', 'puma', 'goity', 'enano', 'pinturita', 'circo', 'elefante', 'elefanta', 'rosita', 'juanv1311']",PUMA GOITY - ANECDOTA DEL ENANO PINTURITA (MEJORADO SONIDO Y VIDEO),ZhmuTzzVjkg,984452
,25,UCDUxOvbwu1bnyD7AucP0ESw,Al Rojo Vivo,1095,275,0,2365,"['Telemundo', 'Maria Celeste Arraras', 'MSN', 'Al Rojo Vivo', 'Lilibeth Morillo', 'El Puma', 'llaman mal padre a El Puma Rod', 'Lilibeth Morillo arremete cont', 'Hija de El Puma Rodríguez lo llama mal padre', 'suelta la sopa', 'ninel conde', 'chiquis rivera', 'luis alberto', 'carolina sandoval', 'jorge bernal', 'karla gómez', 'juan manuel cortés', 'lorenzo mendez', 'el loco valdez', 'juan gabrie', 'liliana rodriguez', 'jose luis rodriguez', 'lila morillo', 'tv azteca', 'juan gabriel', 'josé luis rodríguez el puma']",Hija de El Puma Rodríguez lo llama mal padre | Al Rojo Vivo | Telemundo,HajW0f5RTU0,298373
,26,UCEXMEPboyRA64Mvrdnd7Ekg,Lavish Rebellion TV,0,Not available,0,Not available,"['Rihanna (Musical Artist)', 'creepers', 'Puma', 'rihanna creepers', 'Sneakers (Film)', 'creeper sneakers', 'Rihanna puma', 'Rihanna puma review', 'PUMA AG (Business Operation)', 'Fashion (Industry)', 'Shoes', 'Review', 'Sneakers (Garment)']",Lavish Reviews: The Puma by Rihanna Creepers (True to Size!),FtTvc4bXPJw,17934
hello and welcome to the gaming browstoy box or perhaps todayit's the shoebox and the reason for thatis this box right hereit is the new super mario sunshine rsdreamer puma shoesif you don't know much about me i'llcome forward by saying that i loveshoes i love unique loud and distinctdesignssome of my favorites are my nike cortezshoes or my several pairs ofmargaritaville dock shoesi used to also own a pair of eddie vanhalen canvas shoesbut for years i've been trying to chaselimited edition shoes with zero luckreebok's alien stomper line puma's ownsonic the hedgehog seriesthe nike chunky dunky or mag shoes allfor one reason or another fell throughwhether that bepricing or availability however imanaged to barely snag thesemy original shoe size sold out whilestill my cartbut i was able to go one half size downand still fit into them comfortablywhile these are the sunshine dreamervariant puma has put out a variety ofproductsincluding super mario 64 shoes supermario galaxy shoesand even an nes theme pair as well manyof these items quickly sold outso unfortunately you're not likely tofind it for list price anymoreand we'll have to check third partysources at a higher costthat said these didn't come cheap to meeither at 125 us dollarsbut i think it was worth it to me tofinally get my hands on a pair oflimited edition shoesand it just so happens to be super mariosunshine which is my favorite of theseriesthe design was also my favorite of thebatch with the tropical wavy blue oceandesign running throughout the shoeit is adorned with flecks of rainbowpaint to keep in spirit with the gamesome of the finer details include ashine sprite on the heelthe super mario logo running along thetongue andsome artwork inside the shoe itself andfinally the shoes come in a stylish boxreflecting the 35th anniversary of theplumberit even contains super mario themedtissue paper to line in the box wheneveryou open it upby the way if you want to see some other35th anniversary contentfeel free to check out our unboxing ofthe super mario bros gaming watchor our review of the coldstone creamerymario kart cakeanyway now that these are out of the boxlet's go try them on and see whatthey're likeall right so obviously you can't havea shoe review without putting on theshoes so i decided my best option was tocome down tomy local park and uh try them outand uh right now they're doing prettygood here let's go ahead andget you a nice look at themyeah so there they are justcan actually see that i'm wearing theseshoes and not something else butno reason for me to lie it's just shoesumbut yeah so new shoes tend to feel verystiffand hard to wear it takes a while tobreak them in and so on and so forthbut these ones are doing great by meum they've got a good amount of paddingin them i guess you know athletic goodshoesi also paid a lot for them i decided tomake themgood right out of the box there's beenshoes i've wore that i just put on andit's likewearing daggers on your feet and it'sterrible until you eventually break themin butthese ones are good to go right out ofthe gatenow just because they're good to godoesn't mean i'm gonna be wearing themall the timeuh limited availability and like imentioned the high price pointuh i definitely will only be keepingthese in thespecial category you know where i'm outforevents or uh conventions or you knowspecial events where i deem it fun toactually wear these kind of shoesuh but yeah i i like them and ifyou have more money and you've bought apair ormultiple pairs in this case if youbought the galaxy or supersuper mario 64 line um yeah feel free towear them they're great they're awesomei think they're pretty comfortable and ithink after breaking them in they'llonly get betteri mean puma is a really good branda good athletic shoes so obviously theirreputation precedes himselfthey'll uh you know put out a goodproduct and you'll enjoy itand i'm enjoying this so far anywayi'm gonna throw it back to myself at theoffice andlet me wrap it up so yeah pretty awesomeshoes that will only get better as theyget broken inand yeah unfortunately if you didn'talready order them by nowyou're not going to find them at a goodprice but if you've got guilt-freedisposable incomei'd recommend them if you're into shoecollecting and i'll definitely be takingpride in these whenever i finally get towear them aroundas always thanks for watchingyou,15,UCvph04Sh9CFKAw-gA6y-brQ,I_am_puma,6360,2095,0,68364,"['пума', 'месси', 'пума видео', 'puma', 'пума канал', 'пума и хозяин', 'пума пенза', 'пума месси', 'i am puma', 'puma messi', 'messi puma', 'месси пума', 'i_am_puma', 'messi the puma', 'rsx puma', 'messi 2019', 'google slides', 'famous animal', 'puma rs 100 animal', 'пума филм', 'пума - животное', 'messi the puma youtube', 'дрессировка животных', 'тетя креветка', 'как готовить криветки', 'раки - еда', 'раки', 'crabfish', 'shrimp', 'cat food', 'чем кормить кошку']",тетя креветка для большого кота. Пума Месси и его слабость.,ZA3_ohWUDOs,3514977
,2,UCJNWgv8nUn6111q1eWD8--Q,km77.com,154,31,0,1369,"['km77', 'ford puma maniobra de esquiva km77', 'ford puma km77', 'ford puma prueba del alce km77', 'ford puma moose test km77']",Ford Puma 2020 - Maniobra de esquiva (moose test) y eslalon | km77.com,zOJLhBudVCQ,117807
hi good afternoon that's the the timeover here time of the day here on theEast Coast I just wanted to briefly aspossible ten minutes or less I'll talkabout the Rihanna creepers by Puma Ithink a lot of people are definitelystill very interested in them and thenewer colorways came out sometime inNovember and I have two of them I'mgetting rid of one of them because oneof the sizes was the size was too smallI was being thirsty and I want him sobad I bought it anyway I was lucky toget my bed my size about like threeweeks later but I just wanted to talkabout kind of I guess the reality ofwearing creepers if you have it I feellike a lot of people that want theRihanna sneakers they want it come itbecause it's Rihanna and that's andthat's okayI bought them to kind of because of thatI've never really been a creeper justkind of girl and not because I thinkbadly of them it's just like and Ialways feel like it was like a block onyour foot and they would be kind of hardto walk and like I know people done itfor yearsyou know when creepers were made in thetraditional sort of more traditionalpurpose and then later on towards a morekind of a subculture fashion statementbut it's never really I was alwaysworried about that like and I've seencute wants to wear I considered gettingthem but I just never never did butthese are the first time I got and I'mwearing creepers now anime meyou know I creates to get in creepers soI'm gonna show them both off and justtalk about what it's like to wear themthe first pair I got which I am gonnaget rid of they're not my size are theseblack with the white Puma suedewhatnot and white and um yeah and I sawhim in person I was like oh they'reactually really really cute and I Ithink for such a simple detail as wereadding a platform to the classic Pumaswave was really smart and cool like allthey deal with this league has made thisfar bigger but it adds so much andoh yeah it's an Italian person I reallylike them and I asked for a size 10 theydidn't have it they had a nine so Ibusiness week one and I get had him onand they did fit but you know once Iactually wore them like for a day myfeet did work more in pain like kind ofan unbearable yeah I'm unbearableexplain I want to take scruciating butit was pretty it was pretty bad it alsohappens when you're thirsty so don't belike me and be thirsty if you arelooking for the keepers and they're notin your sizejust wait or keep looking you knowespecially without used to wear towearing cream first because I did alsouse this thingy that's fun that's whatsaying thingie it has a name but it'sawful it is the shoes and it was reallyhelpful actually because I didn'tnecessarily need for it to be wider Ineed it for it to be longer this is thebroken one the other one is not it's notbroken but it right it did help um itdid how I felt the difference I think itwas on my right foot yeah so that wasvery very helpful but food for me Ineeded a size 10 I'm a size 10 and anyshoe high heel flat sneakers I'm a size10 very rarely do you see me wear a nineand a half or and an 11 sometimes tieand a half but that's when it's like aEuropean brand they just you just cutthe so cut but yeah but I did I didlike that my first said I got these atBodega a sneaker store in Boston and Ididn't know they were selling themselvesactually was it was a lot of things whyI was thirstyRihanna Puma I like the style but they Ihad them there was no size 10 it was asize 9 I bought it on the spot but thereI needed a size 10 but these I am gonnaresell and I was fortunate enough thatwhile I was in Soho in New York in theSoho neighborhoodaye-aye-aye someone made a mistake ofgoing into kids but at the same time Iwant to see what they had and they didhave the creepers as well and they hadmy my size there's always a fighta lot of a lot of stuff it's a verypopular spot for street wear andsneakers so cuz I said size 10 the guyjust went like straight to the bag therewas no hesitation this is one of thenewer color ways in which the platformand odor bites kind of blocking you fromseeing it correctly but it's a lightblue I got super cute I liked it Iwanted I loved dad tried it on and itwas a good solid fit so I got them nowwhat's it like wearing them which wassomeone like me who isn't a creeperwhere they are comfortable but Iwouldn't wear them back to back that Idid that recently while I was in NewYork and my feet even in my size whichis a size 10 they were hurting like I Idon't know about necessarily was limpingbut that's was walking very slowly Iwore them definitely for like eighthours I don't know for some you that areregular people wears might be like wellyou don't wear creepers or eight hoursor whatnot or if you're gonna be walkinga lot but I also wanted to just you knowfeel them out because you know they'rebrand new wear them this winter has beenvery odd and that the weather has beenwarmer than usualthey're definitely wanted in thepassword they'll be snow on the groundand all that I wouldn't even think ofwarranties or $120 no so I wanted totake advantage of the nice weather butyeah like these they are comfortable butthey will hurt after a few hours aroundmy definitely the ankle was in pain bythe end of the day like what time I goton my bus to head back home I was justlike my feet weren't burning the way waswith the size 9 naturally because theseare not my size but they definitely wereready to rest even in my size which is asize 10 so I'll take the reality of thecreepers so she don't wear them oftenit's just that they are heavy on yourfeetthey are heavy they're quite flat likeyou know how people use go in onconverse this means super flat wellthese I think are even flatter cuz I'vealways described creepers of being asbeing like a block on your foot likethere's no kind of it's only a slightit's so subtle that's almost I justwanted been there like curvature as faras the shape of your foot the averageshape of a foot you know with the theball of the foot and the heel andwhatnot so that's just the reality ofthat your feet may hurt a bitso don't you're gonna do a lot of walkin if you do want to wear them I get itthey cost money they're there in rightnow you know they're fashionable youknow you were used when your hard earnedmoney on them you want to wear them youknow I say go for itbut maybe pack a pair of flats or justan alternative pair of shoes because I'mtelling you by the time it was the endof the day and I was readyhot a day my my feet were hurting andyou don't be can't running these likeyou know trying to speed walk was looklike a like a dog like a waddle waddleand duck like little duckling okay theylook cute doing that so that's kind ofthe reality of it definitely I want todissuade anybody from getting thembecause they are really really nice likeI do love them I really doit's just yeah give me a heads up yourfeet will hurt a little bit but ifyou're used to wearing creepers maybethey won't there are people that wearthem everyday you know so it could be acase of just getting used to it as wellbut I love that I'm happy I got itRihanna got me my first pair notliterally but I'm got me to wear myfirst pair of creepers so here's the boxwhen you do get them it's simple butit's nice by Rihanna Fenty is her lastname and I have to say about it tipsreally yeah get your size it'll bethirsty like me and not get it cuz therealready are a very unique this thingkind of sneaker and shoe so you don'tneed to add any more pain and you mayalready havein your normal size so get your size getthe color way that you do want or thatyou're okay with and yeah justdefinitely have fun with them you couldjust them up or down and if you haveenough room in your bag and it's gonnabe a while to get back home packalternative shoes to wearyeah that's about it thank you forwatching and yeahhappy happy shopping happy smartshopping and about it Thanks I,23,UCuQejAV7VGtROt09y2kbHMA,mil69,0,Not available,0,Not available,"['Chris', 'Rock', 'Puma', 'No', 'Sex', 'in', 'the', 'Champagne', 'Room']",Chris Rock: Smudged Your Puma,GNVvih6TrcY,56539
,17,UCLUzSWpANPDhW9bsm7gtldA,Fútbol Emotion,71,17,0,1376,"['soloporteros', 'productos', 'puma', 'soloporteros_botas', 'puma king', 'botas de Maradona', 'Botas de Pele', 'Botas de Cruyff', 'Pele', 'Maradona', 'Cruyff', 'puma king sl', 'Pelé (Football Player)', 'Johan Cruijff (Football Player)', 'Diego Maradona (Football Player)', 'PUMA AG (Business Operation)']","Review Puma King SL ● La marca de Pelé, Cruyff y Maradona",HRUi2oEb3x8,113226
,15,UCNdGR_QHSA7zMToOxOjpkCw,Thomas Mangelsen,27,5,0,219,"['Thomas D. Mangelsen', 'wildlife', 'Patagonia', 'puma', 'cougar', 'photography', 'wildlife photography', 'wild', 'Mangelsen']",Wild Encounter: Pumas of Patagonia,Iw9v1N1ZFGE,36631
hey it's danger from Zappo's and this isthe Anza run tinted from Puma this shoefrom Puma features a combination ofbreathable mesh and synthetic overlaysyou've also got protection at the toeand this great stylish band across theheel here that stretches for a securefit around the foot the unique lace-updesign provides a secure fit withpadding on the tongue and collar with apull tab located at the heel soft fabriclining and soft foam plus cushioning onthe removable foot that's gonna keep youcomfortable with each and every stepthat works great with these lightweightfoam cushioning on the midsole let shoeitself has a sturdy yet flexible designand a non-marking rubber outsolelightweight comfort and plenty of stylepick them up today it's the answerintended from Puma,28,UC-NJ_d61UP8fHiEOuJQsttQ,F. DLC,0,1,0,21,"['Waldbrand', 'Visp', 'www.mg-raron.ch.vu', 'Flugplatz', 'Raron', 'Super', 'Puma', 'Swiss', 'Army', 'Firefighting']",Super Puma Löscheinsatz / Firefighting with Super Puma helicopter,ILdKwJHZ_lo,11073
,17,UCBOwgDC_e5_RLjDv0SQLWBA,Simba,6,1,0,56,"['My Pumas', 'Pires', 'Wiltord', 'Arsenal']","My PUMAs - Robert Pires, Sylvain Wiltord",6A0OSJNuAfY,25369
,24,UCMVlTv8EXJ2ZC-r6YCS1PIg,Despierta América,511,115,0,1504,"['jose luis rodriguez el puma', 'el puma', 'jose luis rodriguez', 'doble trasplante de pulmon', 'salud', 'donacion de organos', 'estado de salud', 'jackson health system', 'university of miami health sys', 'musica', 'chismes', 'farandula', 'despierta america', 'dachismesyt']",José Luis Rodríguez &#39;El Puma&#39; reaparece después de un doble trasplante de pulmón,nY06FGEckRU,150956
,24,UCvn-HVrAGYEKsVx6gW3MeNQ,VH1,483,229,0,10601,"['Bae vs Puma', 'Puma Fight', 'Black Ink Crew NY', 'Black Ink Crew', 'celebrity clientele', 'Ceaser', 'Sky', 'Donna', 'Ted', 'Walt', 'Melody', 'Young Bae', 'Alex', 'Jadah Blue', 'Tatiana', ""O'S**t"", 'Richard', 'Tokie', 'Kevin', 'Dutchess', 'Puma', 'tattoo', 'tattoos', 'Harlem', 'New York', 'hip hop', 'drama', 'black ink crew: chicago', 'black ink crew chicago', 'premiere', 'season 7', 'VH1', 'reality tv', 'reality show']",Bae Accuses Puma Of Trying To Replace Kitty | Black Ink Crew,FLARA3kqMww,695957
,10,UC2UxhvVqvIFtt7nMukhdFtQ,MoveShops,7,18,0,101,"['PUMA', 'SUEDE', 'CLASSIC', '352634', '003', 'BLACK', 'MOVESHOP', 'SNEAKER']",PUMA SUEDE CLASSIC 352634 003 BLACK,vrGw9QQTVig,42709
named Taylor's cousin doesn't have atailCW maybe a born that way buteighteen-month-old pretty cool haven'tseen a cougar for three or four years sothe two sisters are gone now somewherethey're probably all fighting again ormaybe just resting and burning offthey're all the young guanaco but it'sabsolutely perfect place from from ananimal that's an ambush hunter like thatto be just hiding in this tall grass andthey're just wait for the guanaco sourceoh there's such a great eyesight andtheir work can you know heard so theycan they call and tell the other guanacosee they can see the slightest movementa fair relationship and a not afraidrelationship between humans and andPumas is a it's good to see a pumabecome to be a puma again not beingafraid to be hunted Ohthey're watching over there the warningcall would not when I was telling it therest of the herd is pulling around Ihave one over there that he's watchingover there and the other one far away isthe same direction we're just watchingup so I still think that they could bebehind usyou're gonna take a look this is asisterone of the ones the one has tailWow this sisters again I'm definitelygonna miss them with me when they gothat was amazingthat was incredible yeah what anexperience to be living there territoryby foot and just be able to read how tohappen and see they're coming passing infront of us just let them go take theirstuff that darted they're not trapped inthe colored not harassed by dogs Jasonup a tree,17,UCLUzSWpANPDhW9bsm7gtldA,Fútbol Emotion,44,7,0,1051,"['soloporteros', 'productos', 'soloporteros_botas', 'soloporteros_portada_es', 'puma', 'puma evospeed', 'puma agüero', 'botas de Falcao', 'botas de Agüero', 'botas de Aguero', 'botas del Kun', 'puma dragon', 'best of Kun 2015', 'Pedro Mayo está viejo']",Review Puma evoSPEED 1.3 graphic,lKk0hHCHlkU,63332
I wanna dress nice feel good and just beokay you're the man killer now watchyour step this is London she's a newhire and she starting today now boardher here because she's helped me withsome events and stuff that hard to inkso I think she'll be the perfect eventcoordinator for Blacky well well wellPuma did tell me he wants to bringEvents Coordinator but he didn't tell methat she was kind of cute okay pull moreyou all making some great ass move ifyou ask me baby well she does look likeshe can't hold it down wow she look goodbut thank you I've seen this beforewhat when Kitty comes back she's notgonna have her job hey what are youtalking about nobody's replacing kitty[Music]almost says she's the event coordinatorKitty's the brand ambassador don't soundlike the same job to me if London couldbring something set of Brandon I reallydon't understand what you're beefingabout but it's quite turning me on Ifeel like you're just trying to replacemy pony you can't be telling him wecould[Music]what is wrong with babe she sounds likeshe's going through breakup Brady youknow when people break up and they makeup random in the head and yell ateverybody for no reason these guys arepulling because everybody knows all theevents a blanket[Music]timeout can I say something look I am anevents coordinator but I'm also acertified therapist and I feel there arebigger issues going on with you Baybecause I don't feel like it I don'tthink I can I feel like it's moretowards me or maybe there's somethingyellow what up though if your girl flatshead is God from vh1's black ain't coolI just need you to go subscribe to vh1'sYouTube channel right now stop lookingat this and go subscribe right now rightnow thank you,17,UCLUzSWpANPDhW9bsm7gtldA,Fútbol Emotion,62,12,0,1019,"['soloporteros', 'soloporteros_botas', 'evoPOWER 1.0 FG', 'Review evoPOWER Tricks', 'botas puma Mundial 2014', 'Botas de Radamel Falcao', 'Botines de Radamel Falcao', 'Puma Tricks']",Review botas Puma evoPOWER 1 Tricks,x_ZbuHCr3kc,163678
,15,UCPtA5OiGYBQhHAdsiQv8Aqw,Cascada Expediciones,2,1,0,12,"['Travel', 'Puma', 'Wildlife (Broadcast Content)', 'Wildlife Photography', 'Chile (Country)', 'Patagonia (Region)', 'Safari', 'Photo Adventure', 'Wildlife tracking', 'Cougar (Organism Classification)', 'Nature', 'Adventure', 'Mountain lion']",Patagonia Puma Tracking - Wildlife Photo Adventure,M64kygHJJ08,9694
,15,UC3scSegrNcjYZb29uR8Xu_w,Alican Akhan,108,63,0,507,"['mountain lion attack', 'mountain lion', 'mountain lion documentary', 'puma documentary', 'puma animal', 'puma', 'büyük kediler', 'büyük kedi', 'vahşi kedi', 'yırtıcı kediler', 'puma belgeseli', 'puma cat attack', 'puma cat', 'cougars', 'cougar hunting', 'jaguar', 'aslan', 'leopar', 'puma kedi', 'vahşi hayvanlar', 'vahşi doğa', 'wild world']",Kükreyemeyen Vahşi Kedi Puma - Dağ Aslanı,2FZr81dLuF8,95111
,26,UCV1b53MrUe9sHAu681cAM4A,Chris Briggs,14,3,0,63,"['TimsBakery', 'THESNEAKERADDICT', '5PS', 'DamnnEricka', 'Dynamitesoles', 'systemsyko', 'Chris Smoove', 'Zane Smith', 'Kicks On Court', 'INTGkicks', 'jumpmanbostic', 'restoremysneakers', 'YoAntyKicks', 'Air Jordan', 'NBA', 'NFL', 'Jordan', 'Lebron James', 'Miami Heat', 'Lebron 9', 'Adidas', 'instagram', 'Nike', 'Reebok', 'Jumpman', 'Shoes', 'Sneakers', 'Review', 'Kicks', 'Subscribe', 'PUMA AG (Business Operation)', 'Sneakers (Garment)', 'Sneakers (Video Game)']",Puma R698L &quot;Tropicalia&quot; Sneaker Review,xyeLpXKAfuM,4749
,24,UCqpbJDXYuoZsQxEHa6XM2CA,Telemundo Entretenimiento,255,66,0,293,"['Telemundo', 'Suelta la Sopa', 'José Luis Rodríguez', 'El Puma', 'El Puma explota en un centro comercial de Miami | Suelta La Sopa | Entretenimiento', 'suelta la sopa celebridades', 'suelta la sopa farandula', 'suelta la sopa noticias', 'suelta la sopa programa de hoy', 'telemundo entretenimiento', 'José Luis Rodríguez El Puma', 'centro comercial', 'José Luis Rodríguez El Puma enfurecido', 'transplante de pulmon', 'nuevo disco de el puma', 'tienda de miami']",El Puma explota en un centro comercial de Miami | Suelta La Sopa | Entretenimiento,GlInt02vPa0,114885
,22,UCgwGR3mrIJu0s88eIRmqp3A,LOS PUMAS DEL NORTE CANAL OFICIAL,186,957,0,8260,"['los', 'pumas', 'del', 'norte', 'cariñito', 'de', 'mi', 'vida']",los pumas del norte  cariñito de mi vida,d6o-T30MkHA,2902896
I wanna dress nice feel good and just beokay you're the man killer now watchyour step this is London she's a newhire and she starting today now boardher here because she's helped me withsome events and stuff that hard to inkso I think she'll be the perfect eventcoordinator for Blacky well well wellPuma did tell me he wants to bringEvents Coordinator but he didn't tell methat she was kind of cute okay pull moreyou all making some great ass move ifyou ask me baby well she does look likeshe can't hold it down wow she look goodbut thank you I've seen this beforewhat when Kitty comes back she's notgonna have her job hey what are youtalking about nobody's replacing kitty[Music]almost says she's the event coordinatorKitty's the brand ambassador don't soundlike the same job to me if London couldbring something set of Brandon I reallydon't understand what you're beefingabout but it's quite turning me on Ifeel like you're just trying to replacemy pony you can't be telling him wecould[Music]what is wrong with babe she sounds likeshe's going through breakup Brady youknow when people break up and they makeup random in the head and yell ateverybody for no reason these guys arepulling because everybody knows all theevents a blanket[Music]timeout can I say something look I am anevents coordinator but I'm also acertified therapist and I feel there arebigger issues going on with you Baybecause I don't feel like it I don'tthink I can I feel like it's moretowards me or maybe there's somethingyellow what up though if your girl flatshead is God from vh1's black ain't coolI just need you to go subscribe to vh1'sYouTube channel right now stop lookingat this and go subscribe right now rightnow thank you,2,UCDK9ZKXTQzjap69xcDZYywg,RED Live,142,36,0,535,"['auto', 'red live', 'redlive', 'red-live', 'test', 'recensione', 'Ford', 'Ford italia', 'ford puma 2019', 'ford puma 2020', 'nuova ford puma', 'ford puma mild hybrid', 'ford puma suv', 'ford puma elettrica', 'ford puma diesel', 'ford puma prezzo', 'ford puma interni', 'ford puma dimensioni', 'suv compatti 2019', 'suv elettrico', 'ecotassa suv', 'Ford puma crossover', 'ford puma hybrid', 'ford puma ibrida', 'mild hybrid Ford', 'Ford Puma Ecoboost', 'Ecoboost', 'hybrid', 'Ford ibrida', 'Nuova puma', 'puma ibrida', 'puma ecoboost', 'puma review']","Ford Puma EcoBoost Hybrid Titanium X 2020, la prova della SUV compatta più sportiva del momento",Z67TDKYugfw,73338
,22,UCgqsDDxjrsmjIsmk7BrBtUw,Downbridge Music Channel,12,50,0,386,"['alosibla', 'marco puma', 'para elisa', 'salsa', 'salsa.it compilation', 'per elisa', 'mimmo renna', 'antonio la paglia', 'ester pergola', 'rita la barbera', 'para elisa salsa version', 'salvo legname']",Marco Puma - &quot;Para Elisa&quot; (Salsa Version),O_oCAZ0WUSw,65688
,22,UCBWNRQDq1YlN9ies-dXoUbQ,Army Boss,28,10,0,185,"['SuperPuma', 'H215', 'VojskaSrbije', 'Helikopter', 'Srbija', 'Vazduhoplov', 'Airbus']",Helikopter Super Puma H215 Airbus,OKYLPAkOXBY,19411
