caption,country,dimensions,full_name,image_url,likes,location,tagged_account,timestamp,user
"LULULEMON DROP🍋
Red Adobe cross back tank size 4 can fit up to a 6!

BID: $15 + shipping
BIN: $30 shipped
-
#thriftstorefinds #lulutank #thrift #thrifting #nike #designer #reworked #pink #vspink #selling #sellingclothes #clothesforsale #etsy #etsystore #smallbusiness #smallbusinessowner #shopsmall #lululemon #lulu #lululemonleggings #luluforsale #lululemonforsale #niketops #adidas #bundledeals #gainchats #sfs #customcrew #crewneck #crew",,"{'height': 1080, 'width': 1080}",MuniMuniShirts💖,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/158135124_188971102638792_364686692504579504_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=BzBC5twMh1gAX83a8__&oh=9d0ab6a17198ae39f37e2dc475a2ad17&oe=6072ED15,47,,[],2021-03-07 14:53:51,munimunishirt
"✯✯ SOLD ✯✯
⚡Lululemon Hotty Hot Short⚡
⠀
#thrift #thriftedfashion #thriftshop #thriftfinds #newyork #newyorkcity #newyorkfashion #forsale #lululemon #lulu #lululemonforsale #luluforsale #lululemonaddict #lululemonshorts #hottyhot #luluhottyhot #luluhottyhots #hottyhotsforsale #lululemonathletica #lululemonyoga #lululemonlovers #hottyhots #speedups #athleisure #athleticwear #fashion #poshmark #poshmarkcloset #hudsonfindz",US,"{'height': 1080, 'width': 1080}",Hudson Findz,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/158545968_2852376525003445_8202206128440334937_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=3Oc8dMEFrQMAX-C3dle&oh=46fd35e7669ebc39c91f66f375bd7389&oe=607287FD,57,"{'street_address': '', 'zip_code': '10001', 'city_name': 'New York, New York', 'region_name': '', 'country_code': 'US', 'exact_city_match': False, 'exact_region_match': False, 'exact_country_match': False}",['lululemon'],2021-03-07 14:53:47,hudsonfindz
Sunshine is the best medicine. 7 mile fast finish long run. Ran into the wind the first half (🥵) but then was able to fly the last 3 miles (🤗). The reward always comes after the hard work. ✨ #run4prs,US,"{'height': 1350, 'width': 1080}",jennifer,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/157506535_744128766297155_3082990475296488785_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=k_6Q3P-ueBQAX-fUliG&oh=8a99f4dbd5a01d3a3c79fae4a3ab30fa&oe=6073397E,84,"{'street_address': '', 'zip_code': '', 'city_name': 'Minneapolis, Minnesota', 'region_name': '', 'country_code': 'US', 'exact_city_match': True, 'exact_region_match': False, 'exact_country_match': False}",[],2021-03-07 14:51:12,themissjenn
"I’m a alien huh 👽
•
•
•
•
#latina #mexicana #aloyoga #yoga #model #fitness #fitnessjourney #fit #fitfam #fitnessmodel #gymmotivation #gymrat #gymlife #workout #nails #picoftheday #instagood #lululemon",US,"{'height': 1350, 'width': 1080}",Jennifer Allison Mendez 🌻,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/157612323_623259055177475_9190636343818818599_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=dKYN_hBtCgMAX9csutH&oh=d8897dc65cec2db306ff189d90fe26fa&oe=60751CED,250,"{'street_address': '', 'zip_code': '91701, 91729, 91730, 91737, 91739', 'city_name': 'Rancho Cucamonga, California', 'region_name': '', 'country_code': 'US', 'exact_city_match': True, 'exact_region_match': False, 'exact_country_match': False}",[],2021-03-07 00:27:49,jennifer_allison
"Lulu Lemon just in! 🍋🍋

Tank Top: size XS only $16!
Black Sport Bras: size 4 $20 each
Tie Dye Sport Bra: size 6 only $18!

#lululemon #lulu #athleisure #athletics #comfy #cmstyle #clothesmentornovi",,"{'height': 1080, 'width': 1080}",Clothes Mentor Novi,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/158210843_263169058547683_5185424912198227848_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=vDZQGf3YXCgAX_1kwz-&oh=85480199d40f6ec75103b38b0a8b835f&oe=60723924,7,,[],2021-03-07 14:51:11,clothesmentornovi
So I finally built the courage to learn how to deadlift. Working on perfecting my form & slowly adding more weight. Work in progress 💪🏼 #fitness #fitnessmotivation #fitnessjourney #fitnessgoals #fitnesslifestyle #fitlife #fitgirls #gymlife #gymlifestyle #nike #lululemon,US,"{'height': 1080, 'width': 1080}",,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/157454766_727594671239344_4288058667503532658_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=zjRLFJhWTYwAX9TX9mT&oh=0d92834b12593801bc2b848e42ebe58c&oe=60720A8D,53,"{'street_address': '1261 Main St', 'zip_code': '64105', 'city_name': 'Kansas City, Missouri', 'region_name': '', 'country_code': 'US', 'exact_city_match': False, 'exact_region_match': False, 'exact_country_match': False}",[],2021-03-07 14:49:57,fitwkass
"Here’s a little gym update... for anyone who cares😂
* I started my cut and kinda failed. It’s difficult to macro track when all I do is study. I have been mindful of what I am eating/intuitively eating and I do feel like I slimmed out just a little bit. 
* I train 5 times a week and try to go for a walk 3 times a week; if I am able to go more it’s fantastic!
* My workout split is: 
Monday: Legs

Tuesday: Back and arms

Wednesday: Legs

Thursday: Shoulders and arms

Friday: Legs
* I hit a new PR this week for hip thrusts and I have a feeling I’ll be able to increase the weight fairly soon. 
* I also trained with a new friend and she took me through her shoulder workout. I felt the burn 🔥 

#Vancouver  #girlswholift #girlswhogym #sundayfunday #progress #hipthrusts #happy #workoutsplit #alphalete #nike #coffeeaddict #update #pink #sneakers #jordans #trevorlindenfitness #legday #bootygainz #girlygainz #lululemon #discoverunder1k #womeninmedicine #vancity #mdstudent #futuredoctor #romaniangirl",CA,"{'height': 1350, 'width': 1080}",Isa Schi • Medicine & Fitness,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/157332878_440808243858229_8804987490263288588_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=U_dXhvK0wVcAX_p6sOz&oh=9156a05928cd8782e47f50aab8bbfbeb&oe=6074844A,183,"{'street_address': '', 'zip_code': '', 'city_name': 'Vancouver, British Columbia', 'region_name': '', 'country_code': 'CA', 'exact_city_match': True, 'exact_region_match': False, 'exact_country_match': False}","['nike', 'lululemon', 'alphalete', 'ghostlifestyle', 'trevorlindenfitness', 'qu33nvxo', 'e.dawg_34', 'mar.raine', 'rhomeb', 'melaniesffit', 'instapham12']",2021-03-07 14:49:31,isa_schi
gettin all his kisses!! 😘 we’ve had a fun weekend at the lake with family + church & now naps 😴 funny story: Ryan told me that people in space could see me bc of my bright leggings but i wanted to bust out of my normal neutral scene so BAM 💥 this color is ‘ripe raspberry’ 💗 http://liketk.it/39X5Q #liketkit @liketoknow.it @liketoknow.it.family #LTKSeasonal #competition #LTKfit #LTKfamily,US,"{'height': 1350, 'width': 1080}",rebekah kucera,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/158263051_434827597723869_1530057805260322954_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=72ydLFZs1b0AX8wHkYW&oh=1a0450a8998f847b65cde2d7c74fdb7f&oe=6073DA59,35,"{'street_address': '', 'zip_code': '', 'city_name': '', 'region_name': 'Texas', 'country_code': 'US', 'exact_city_match': False, 'exact_region_match': True, 'exact_country_match': False}","['adidas', 'target', 'liketoknow.it', 'lululemon', 'targetstyle', 'amazonfashion', 'liketoknow.it.family']",2021-03-07 14:49:15,rebekahkucera
"✨Upper Body Workout✨

✨Pull Up
✨Pull-Down
✨Standing Cable Pull Over
✨Side Raise Dumbell

#workout #upperbody #upperbodyworkout #hypertrophy #gains #bodybuilding #shape #body #goals #fitness #gym #training #nopainnogain #backworkout #fitgirl #fitnesscoach #fitnessgirl #fitfrenchies #gymshark #lululemon #strong #athlete #bodymodel #lifestyle #instafit #model #fit #girlswholift #liftheavy",FR,"{'height': 937, 'width': 750}",Lea_FitnessCoach,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/158438412_144073987587822_7374446558328165607_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=AZiHJFilGGQAX-eEjdS&oh=c0b6a42616c12b8493ddeae14741e10d&oe=604C0999,119,"{'street_address': '3-7 rue Angela Davis', 'zip_code': '93170', 'city_name': 'Bagnolet', 'region_name': '', 'country_code': 'FR', 'exact_city_match': False, 'exact_region_match': False, 'exact_country_match': False}","['gymshark', 'lululemon', 'versacejeanscouture', 'fitnessparkbagnolet']",2021-03-07 14:47:58,lea.fitnesscoach
"LULULEMON DROP🍋
Blue tank size 2 but can fit up to a 6!
Brand new with tags!

BID: $20 + shipping
BIN: $45 shipped
-
#thriftstorefinds #lulutank #thrift #thrifting #nike #designer #reworked #pink #vspink #selling #sellingclothes #clothesforsale #etsy #etsystore #smallbusiness #smallbusinessowner #shopsmall #lululemon #lulu #lululemonleggings #luluforsale #lululemonforsale #niketops #adidas #bundledeals #gainchats #sfs #customcrew #crewneck #crew",,"{'height': 1080, 'width': 1080}",MuniMuniShirts💖,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/158169207_497370904589656_8705209179188925344_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=mbu86zey8zYAX8Tyd34&oh=65988146e7b0a03ea96558c254c60aef&oe=607208DD,27,,[],2021-03-07 14:46:44,munimunishirt
Taking advantage of the weather. This girl has some work to do. #Fitness #goals #getfit #cardio #running #fitness #fitnessaddict #getsrong #gymlife #gymtime #nopainnogain #sweat #transformation #gethealthy #healthylife #eatclean #cleaneats #fitfood #nutrition #stayfit #lululemon #athleta #fabletics #altrarunning #bestbuds #bikelife #bikeride @lululemon,,"{'height': 1080, 'width': 1080}",Debbie Mizrahi,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/157679706_2774085742852942_903978799766546791_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=G1jOd7f3MYMAX_Obyw6&oh=2a6c2bcfb935a1434e39439850a3e9eb&oe=60742FD6,12,,[],2021-03-07 14:46:14,debbie.miz
"Finally had a bit of free time today to head out for something longer than 12kms. Slowed the pace down due to some windy, up hill sections, but overall felt great out there:)!

#thehsf #heartandstroke
#irunhikeforheartandstroke
#irunhike4heartandstroke
#aahwellness #allabouthealthrx 
#altraparadigm5
#altrarunning #polarglobalfitness #polarfitness #polarglobal#runninginlulu
#lululemon #runnersofinstagram #running #runners
#runningmotivation #run #runningcommunity #marathontraining #RunningFervor #canadianrunning #healthandfitness
#health #exercise #healthandwellness  
#woodstockontario
#oxfordcounty
@thehsf
@aahwellness",,"{'height': 1080, 'width': 1080}",Brett Opthof,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/157629941_269483967949593_866429312869237853_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=zECJUGUmPBoAX-XBnnh&oh=b68482506eb8edf3842cc1d84b1e7239&oe=607229C0,28,,[],2021-03-07 14:45:49,irunhikeforheartandstroke
"When your nails match the thrifts 👗

#thrifting #thriftshopping #shopping #thrifted #thrifthaul #minihaul #matchingthrifts #mint #green #blue #green #shadesofblue #shadesofgreen #turquoise #aqua #mintgreen #sea #oceanvibes #summer #summervibes #homedecor #tanktops #lagostina #lululemon #homesense #poshmark #poshmarkcanada #ebay #reseller #resellercommunity #resellerlife @moderntouchnails @lululemon @adidas @joefresh @bananarepublic @cabelas @lagostinacanada @homesensecanada @poshmarkcanada",,"{'height': 1080, 'width': 1080}",Chantal Brochu,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/157237495_186580972925877_1312424153435642373_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=LjmrP6vCUSUAX925eSE&oh=2470759ca04161f586c1e46acbc2b631&oe=607318DB,54,,"['adidas', 'lululemon', 'bananarepublic', 'cabelas', 'marshalls', 'poshmark', 'homesensecanada', 'winners', 'joefresh', 'cabelascanada', 'lagostinausa', 'poshmarkcanada', 'moderntouchnails', 'lagostinacanada']",2021-03-07 14:41:57,chantal_24
"2019 me is overflowing with pride looking at how far I’ve come. I’m finally happy & at peace. manifest & meditate, it’ll change ur life! 🤍
.
.
.
.
.
#positivelife #gymoutfits #lululemon #fitnessmotivation #fitnesslife #fitwomen #fitmotivation #fitnessaddict #fitnesscoach #gymlife #fitinspiration #fitfam #strongfit #transformationjourney #transformations #gymroutine #strongnotskinny #gymclothes #gymfashion #girlswholift #gains #makinggains",GB,"{'height': 1349, 'width': 1080}",Sarah Alice,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/157955437_472300390847914_5628991431589083966_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=F4cYazCVWmEAX-W_Bdb&oh=622a04b78db288af22973d982b601e00&oe=6074AD30,932,"{'street_address': '', 'zip_code': '', 'city_name': 'Edinburgh, United Kingdom', 'region_name': '', 'country_code': 'GB', 'exact_city_match': True, 'exact_region_match': False, 'exact_country_match': False}",[],2021-03-07 14:38:33,sarahalicesnedden
Earned my pancakes this morning! 🚴🏾‍♂️👊🏾,US,"{'height': 1350, 'width': 1080}",IFBBPRO_MARVINWILSON🇺🇸,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/157342820_875895866534471_3768725240117873625_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=NpZmwXlG-3QAX9JugBV&oh=33254c00febad0ac184ca865ab4514cf&oe=60737AA3,3632,"{'street_address': '2610 Spenard Rd', 'zip_code': '99503', 'city_name': 'Anchorage, Alaska', 'region_name': '', 'country_code': 'US', 'exact_city_match': False, 'exact_region_match': False, 'exact_country_match': False}","['lululemon', 'justride_cycle']",2021-03-07 14:34:10,_marvinwilson_
"Truth be told! So get on a cute outfit and begin! Link in bio. 💜💜💜💜💜💜💜💜💜💜💜

—

#lululemon #athleisure #stayfit #transformation #transformationtuesday #beforeandafter #workfromhome #workfromhomejobs 
#fitness #sundayfunday #sunday #subdaymood #healthylifestyle #comfort #workfromhome #workfromhomelife #workfromhomemom  #workfromanywhere #workfromhomejobs #workfromphone #worlfromhomemum #workfromhomemoms",,"{'height': 1080, 'width': 1080}",Bev Steele,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/157338445_372297233959372_7213010332912852545_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=UPxFUxlR240AX9WYd9F&oh=ce1682edae60ea426f7bed5496e361c0&oe=6074CA23,18,,[],2021-03-07 14:36:53,savvi_luxe
"Game day looking a little different this year! 🏋🏽‍♂️

Today is my debut lifting in the masters 109kg class. I’ll be lifting virtually on the blue platform at 5pm pacific time. Link in bio!

I’ll be lifting from Evolution Performance in Belmont if you’re in the Bay Area and want to come support live!

Time to let the work do the talking!
.
.
.
#Flagship #FlagshipAthleticPerformance #FlagshipAPC #Lululemon  #LululemonSF #LululemonAmbassador #lululemonmen #thesweatlife #weightlifting #snatch #cleanandjerk #squat #usaweightlifting #usaw #virusintl #hasslefreebbc #gameday #motivation #strength #trusttheprocess #hwpo",US,"{'height': 752, 'width': 1080}",B o o g,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/157389581_945585022876985_8177580865415653334_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=IgOO9MW6ZrQAX_lpTJB&oh=1df8425aeea156e3bde70a8b37674679&oe=607405E8,176,"{'street_address': '', 'zip_code': '94002', 'city_name': 'Belmont, California', 'region_name': '', 'country_code': 'US', 'exact_city_match': True, 'exact_region_match': False, 'exact_country_match': False}","['lululemon', 'roguefitness', 'niketraining', 'usa_weightlifting', 'virusintl', 'lululemonsf', 'hasslefreebbc', 'trainflagship']",2021-03-07 14:36:45,calebgjohnson
"LULULEMON DROP🍋
Grey Dash tank size 6-8 but can fit any size up to a 10!

BID: $17 + shipping
BIN: $35 shipped
-
#thriftstorefinds #lulutank #thrift #thrifting #nike #designer #reworked #pink #vspink #selling #sellingclothes #clothesforsale #etsy #etsystore #smallbusiness #smallbusinessowner #shopsmall #lululemon #lulu #lululemonleggings #luluforsale #lululemonforsale #niketops #adidas #bundledeals #gainchats #sfs #customcrew #crewneck #crew",,"{'height': 1080, 'width': 1080}",MuniMuniShirts💖,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/157309961_1296790097361515_3554081279873008700_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=Nme-nsLLsFIAX96D7-m&oh=eeedef013ddfa9f7cc688c90399cb554&oe=60726EBF,31,,[],2021-03-07 14:36:00,munimunishirt
"10+M medium-long run. WU/ strides (oops, messed that up a little with timing)/ .50 rest/ easy (picture time!) and then the work @ .50 marathon pace one and .5 moderate pace (that definitely had a bit more pouting-walks up the inclines). Have I mentioned how much I despise hills, but really, at the end of the day, have the deep desire to conquer them all? I have to deal with them unless I want to drive some unnecessary amount of time out of my zip code to get a run in. So I deal with them. I don’t like it. I do not have a choice 🤷🏻‍♀️ so there is just a lot of 🤬 while they are under me. 🖼

Also, started the Apple Watch first. Check out the difference towards the end of the workout... 🤔

Top: Swiftly tank high neck💪🏼
Bottoms: Final lap crop (but also check out those fast and frees!)
Socks: Power stride (extra little something to protect that part of your heel that can sometimes blister off your shoe) 
Check it out via link in my bio 👀 

#run #runner #running #runningismytherapy #motherrunner #sundaymiles #train #runhappy #fitspo #lululemon #lululemoninfluencer #thesweatlife #ad #austintx #austintexas #atx #hillcountry #runnersofinstagram #coachmedinanyc #queensdistance #hoka #womensrunningcommunity #womensrunning #bamr #runhappy #runstrong #runforlife",US,"{'height': 1080, 'width': 1080}",Colleen Marchand,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/157124759_254914599646534_2191156686648701661_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=s30f3ARyoUAAX_9AOyO&oh=719843e5b2b4fbcda033499d24376919&oe=6071E07E,57,"{'street_address': '', 'zip_code': '78701–78705, 78708–78739, 78741–78742, 78744–78769', 'city_name': 'Austin, Texas', 'region_name': '', 'country_code': 'US', 'exact_city_match': True, 'exact_region_match': False, 'exact_country_match': False}",[],2021-03-07 14:35:35,atxmamaontherun
"Click the link in bio @yoga.bum To Get Body Sculpting Band , And Get Best Yoga Foundation Mat , And Get Your Free Yoga for an absolutely gentle and de-stressing Restorative Yoga experience
and consider trying this simple  yet powerful booty-sculpting routine 🍑",US,"{'height': 640, 'width': 640}",Yoga Burn Challenge,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/157318473_2569262713383047_7487744024412046249_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=dbUP8tiaXG4AX8HWOgU&oh=9624989bb63252d51e8dd473b8ecb2c0&oe=604BF7B7,29,"{'street_address': '', 'zip_code': '', 'city_name': 'Los Angeles, California', 'region_name': '', 'country_code': 'US', 'exact_city_match': True, 'exact_region_match': False, 'exact_country_match': False}",[],2021-03-07 14:35:10,yoga.bum
"Act 1: You start doing personal growth work.

Act 2: You start to experience shifts in your life and yourself. 

Intermission: You burn out on all the “practices” and start to press the snooze button on your awareness, running on fumes to be a best-ish version of yourself.

PLOT TWIST: You realize that this journey of awakening is non-linear and unending 🤯 You embrace that there’s always room to lean in a little more and lovingly look at where you can dig a little deeper to uncover your truest nature (mind, body and spirit 🙌🏽).

Homework: Reflect on what parts of you being your “best” are based on your will power. Give love and attention to those areas. Explore how those qualities that you want to embody can be reflected in your thoughts, words, and actions. Set a daily intention to practice aligning. 

🌟Class never dismissed 🙈🤷🏻‍♀️

💭WHAT ARE YOU GETTING TO WORK ON✍🏾?! 🤓. Let me know! 👇",,"{'height': 1080, 'width': 1080}",Megan Monahan,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/157738402_1365947860436873_8341637849750169687_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=zo5IJ9ly8kAAX9xQ_CI&oh=84e1a733014da4bac8ec3f37dad07256&oe=607239FF,258,,[],2021-03-07 14:33:10,megmonahan
BRB on that hot girl workout ish 😘,US,"{'height': 1350, 'width': 1080}",Alyssa Jaynell Barlow,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/157359623_1744623372366292_2203833111455156832_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=Ym0qu-kvVQ8AX_ySkJ9&oh=42834dd36fff895af250916dc04c9661&oe=60743E4F,177,"{'street_address': '', 'zip_code': '44136, 44149', 'city_name': 'Strongsville, Ohio', 'region_name': '', 'country_code': 'US', 'exact_city_match': True, 'exact_region_match': False, 'exact_country_match': False}","['theestallion', 'la_collective', 'vita_la']",2021-03-07 14:31:43,alyssabarlow12
"Happy Sunday everyone 🥺❤️

I have really been enjoying being back in the gym lately. And I hope you all are smashing it in the gym or at home.

Been really consistent with my workouts and with nutrition which has been making me feel great. 

Remember guys, even a small change is a step in the right direction. Commit to yourself, go for it, be a better you 😇

~
#fitness #workout #workoutvideo #legday #legworkout #fitnessmotivation #weightloss #weightlosscoach #personaltrainer #bowmarnutrition #lululemon #hardwork #bootygainz #bootyworkout #strengthtraining #goalsetting #girlswholift #liftingweights #fitgirls #girlboss #goodlife",CA,"{'height': 1080, 'width': 1080}",MARIA NACCARATO ✨,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/158087960_3545497102215968_5828340499374102096_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=YkEJfjdPRR4AX_MkoiT&oh=f4b34424a4089e1376a41b4bf02ef953&oe=6074243B,67,"{'street_address': '', 'zip_code': '', 'city_name': 'Toronto, Ontario', 'region_name': '', 'country_code': 'CA', 'exact_city_match': True, 'exact_region_match': False, 'exact_country_match': False}","['bowmar_nutrition', 'lululemonto']",2021-03-07 14:30:49,marianaccarato.fit
"💜 LULULEMON SWIFTLY BREATHE LONG SLEEVE 💜
◦ color: serene blue
◦ size: 4, rtp $78
◦ condition: mark in the front. looks like a burn mark, don’t think it’s removable, but i haven’t tried. has the tag!
☼ ☼ ☼ ☼ ☼ ☼
SET PRICE: $14 (+4 shipping)
☼ ☼ ☼ ☼ ☼ ☼
 ☞  COMMENT/DM ME TO PURCHASE! ☜

#lululemon #lululemonforsale #thesweatlife #lululemonleggings #lululemonshorts #lululemonalign #luluforsale #summer #gym #workout #lovelululemon #vsco #thrift #thrifting #running #shopsmall #sweat #lululemonforsale #lululemlimesavail",,"{'height': 1080, 'width': 1080}",lululemon & more ♡,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/158479063_183483653288047_2364135919312136996_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=C_6gY6SMEqEAX836v8Z&oh=c2beb14aa56362f8cdb083954369d39f&oe=607375E4,35,,[],2021-03-07 14:29:30,lululemlimes
"WHO has tried pocket aligns?! The price point is steep for added pockets, but after trying them I completely understand! 👀👀 waiting for more colors to drop! #lululemon #lululemonleggings #lululemonaddict",,"{'height': 1080, 'width': 1080}",,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/158026624_879834656173066_6154194308802490453_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=gNrZy9XFcksAX8-otkb&oh=741b69dfb17f819cdae2763be8d0c8a5&oe=6072383F,10,,[],2021-03-07 14:29:03,yourlululemondelivery
"Am I doing #BC nature right? 
.
.
.
.
#outside #outdoors #outdooradventures #outdoorphotography #nature #adventure #adventures #adventuretime #adventuredog #explore #explorecanada #explorebc #beautiful #weekend #beautifuldestinations #beautifulbc #tlpicks #workout #workoutmotivation #athlete #run_the__world_ #dog #dogsofinstagram #canada #pet  #natgeoyourshot #puppy #travelphotography @weratedogs @bestvacations @travelandleisure @natgeoyourshot @natgeotravel @dog @insta_dog @dogsofcanada @ohcanadogs @run_the__world_ @yourbcparks @hellobc @kamloopsnow @downtownkamloops @tourismkamloops #lululemon @lululemon @lululemonyvr @lululemonto",CA,"{'height': 1350, 'width': 1080}",R I C K I 🌻,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/158499094_337182211045602_4302528142034996266_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=Zn06a1nAEn4AX-OKhoZ&oh=db66c773b990008ac64aae2289f27af1&oe=6072DAD2,56,"{'street_address': 'Tranquille Rd', 'zip_code': '', 'city_name': 'Kamloops, British Columbia', 'region_name': '', 'country_code': 'CA', 'exact_city_match': False, 'exact_region_match': False, 'exact_country_match': False}",['lululemon'],2021-03-07 14:28:05,ricki__leora
We brought @zoeypup_101 to a very specials spot today 🤍 I love you so much @davidmdonovan 💍🐶 #engagementspot #puppylove #macksapples #lululemon #canidagoose #adidas #rayban #wildonepets #wildone #walkswithmydog,US,"{'height': 1350, 'width': 1080}",Stephanie Jasbon,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/157361338_471723084194868_5979130562040749145_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=MqlBwMqLQ6UAX_-Z0JK&oh=86dc012294bd9221bbb2b0005fca4c49&oe=60724A82,88,"{'street_address': '230 Mammoth Rd', 'zip_code': '03053', 'city_name': 'Londonderry, New Hampshire', 'region_name': '', 'country_code': 'US', 'exact_city_match': False, 'exact_region_match': False, 'exact_country_match': False}","['adidas', 'rayban', 'lululemon', 'canadagoose', 'wildone', 'macksapplesnh', 'davidmdonovan', 'zoeypup_101']",2021-03-07 11:56:44,stephaniej027
Oh how I love this @lululemon Wunder Train High-Rise in Diamond Dye Naval Blue 💙 holds it all in. Feels like spanx. #lululemon #fitnessinstructor #spininstructor #brandambassador,,"{'height': 1080, 'width': 1080}",Renee Hansen,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/158094269_734983450535608_6788788655809910945_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=iEZ3-j9V6FcAX804-UB&oh=2b5c3c7df4fcbb983320598ee8c788e8&oe=607292AF,22,,[],2021-03-07 14:27:33,reneekhansen
